rank	word	frequency
5032	보호	126
5033	데렉	126
5034	이러다	126
5035	보자구	126
5036	창문을	126
5037	그런식으로	126
5038	벌을	126
5039	양의	126
5040	시작하죠	126
5041	로봇	126
5042	고맙군	126
5043	벗어날	126
5044	알렉스는	126
5045	뿐이다	126
5046	가지러	126
5047	됐는지	126
5048	오우	126
5049	범인을	126
5050	파티가	126
5051	알려진	126
5052	어쩐	126
5053	했으니까	126
5054	속도	126
5055	하는군	125
5056	없고요	125
5057	것이죠	125
5058	생각해서	125
5059	넣을	125
5060	와라	125
5061	진짜가	125
5062	찾으려고	125
5063	산에	125
5064	fbi가	125
5065	미쳤어요	125
5066	추가	125
5067	쌍둥이	125
5068	계십니다	125
5069	파일	125
5070	그렇네요	125
5071	뒤집어	125
5072	그것들은	125
5073	선택권이	125
5074	와주셔서	125
5075	스티븐	125
5076	진행	125
5077	용의	125
5078	심각하게	125
5079	외상	125
5080	올리고	125
5081	끝났다	125
5082	의사들이	125
5083	사용하는	125
5084	아플	125
5085	그런지	125
5086	맛있어	125
5087	자야	125
5088	책에	125
5089	기술이	125
5090	이기는	125
5091	끼고	125
5092	미국인	125
5093	과	125
5094	들어라	125
5095	물은	125
5096	오실	125
5097	걔들이	125
5098	마다	125
5099	이탈리아	125
5100	칼로	125
5101	분의	125
5102	드립니다	125
5103	상관이야	125
5104	도망칠	124
5105	잘됐다	124
5106	될겁니다	124
5107	만나기	124
5108	되겠어요	124
5109	이모	124
5110	드리고	124
5111	선택한	124
5112	아이에게	124
5113	주문을	124
5114	웃기지	124
5115	미치겠네	124
5116	우리들	124
5117	군대	124
5118	주머니에	124
5119	내리고	124
5120	직장	124
5121	파란	124
5122	지난번에	124
5123	귀가	124
5124	한번은	124
5125	됐군	124
5126	본인이	124
5127	음악이	124
5128	어울려	124
5129	어딨죠	124
5130	말콤	124
5131	맡겨	124
5132	뭐였지	124
5133	가는게	124
5134	정보는	124
5135	드	124
5136	우주의	124
5137	죽어가는	124
5138	깨끗한	124
5139	나무를	124
5140	왔소	124
5141	말해줄게	124
5142	같은거	124
5143	셔먼	124
5144	있었니	124
5145	느끼게	124
5146	아이작	124
5147	기쁘게	124
5148	맞게	124
5149	왔던	124
5150	삶	124
5151	때요	123
5152	여왕이	123
5153	성을	123
5154	앨리스	123
5155	다행히	123
5156	뻔해	123
5157	기술	123
5158	시도는	123
5159	뜻을	123
5160	조용해	123
5161	여기저기	123
5162	어디있어	123
5163	어둠의	123
5164	왔고	123
5165	마시면	123
5166	되도록	123
5167	루카스	123
5168	실력이	123
5169	원숭이	123
5170	충격을	123
5171	죽인다	123
5172	얘기하자	123
5173	에너지를	123
5174	해야할지	123
5175	시끄러워	123
5176	석션	123
5177	일주일에	123
5178	없었잖아	123
5179	처음에	123
5180	부탁드립니다	123
5181	했단	123
5182	로이	123
5183	아닌거	123
5184	꿈도	123
5185	받아들이지	123
5186	알았나	123
5187	준비는	123
5188	귀를	123
5189	것이야	123
5190	응급	122
5191	좋아하고	122
5192	안될	122
5193	하룻밤	122
5194	데이트를	122
5195	해변에	122
5196	않았나요	122
5197	소리는	122
5198	조심히	122
5199	볼까요	122
5200	아하	122
5201	음식이	122
5202	그랬는데	122
5203	불가능해요	122
5204	순식간에	122
5205	진심이에요	122
5206	왔잖아	122
5207	베넷	122
5208	정	122
5209	버크가	122
5210	스노우	122
5211	있다니	122
5212	남긴	122
5213	이분은	122
5214	있냐고	122
5215	들어가지	122
5216	그러다가	122
5217	섬	122
5218	주소	122
5219	떠나기	122
5220	베이비	122
5221	주님의	122
5222	한명이	122
5223	데니	122
5224	도착	122
5225	일이라도	122
5226	기록	122
5227	수있는	122
5228	작동	122
5229	쿠퍼	122
5230	지켜야	122
5231	선	122
5232	해봤는데	122
5233	먹었어요	122
5234	방식이	122
5235	아닐까요	122
5236	약한	122
5237	나라의	122
5238	과거의	122
5239	죄송합니다만	122
5240	상	122
5241	있는것	121
5242	싶나	121
5243	후면	121
5244	글로리	121
5245	괜찮다	121
5246	알겠는데	121
5247	알아볼	121
5248	해준	121
5249	휴가를	121
5250	쯤	121
5251	그다지	121
5252	그럴리가	121
5253	8시	121
5254	지루한	121
5255	축하합니다	121
5256	연구를	121
5257	했었는데	121
5258	에요	121
5259	얘기만	121
5260	인정해	121
5261	없으니까요	121
5262	존재가	121
5263	도망	121
5264	지키기	121
5265	마법	121
5266	일반	121
5267	봐야겠어	121
5268	길에서	121
5269	가야돼	121
5270	금요일	121
5271	팔고	121
5272	상자	121
5273	어때서	121
5274	말아라	121
5275	별로야	121
5276	일인가	121
5277	써도	121
5278	사샤	121
5279	제니	121
5280	열어요	121
5281	읽는	121
5282	사실이에요	121
5283	용서	121
5284	최후의	121
5285	어땠어요	121
5286	상태	121
5287	짓이에요	121
5288	밝은	120
5289	사진은	120
5290	했어야	120
5291	팔에	120
5292	아니구요	120
5293	용서해	120
5294	단어를	120
5295	임신한	120
5296	떨어졌어요	120
5297	저예요	120
5298	이거지	120
5299	놀아	120
5300	뭐해요	120
5301	소리도	120
5302	학생	120
5303	결혼은	120
5304	썼어요	120
5305	폰	120
5306	침착해	120
5307	멈추고	120
5308	지고	120
5309	발견했어	120
5310	않길	120
5311	아무말도	120
5312	아십니까	120
5313	역사를	120
5314	고맙다고	120
5315	시스템이	120
5316	얌전히	120
5317	때의	120
5318	고장	120
5319	병에	120
5320	하는걸	120
5321	맷	120
5322	어디지	120
5323	아직까지	120
5324	캐리	120
5325	놈들의	120
5326	얘기좀	120
5327	니들	119
5328	붙여	119
5329	무엇인지	119
5330	사라질	119
5331	훈련을	119
5332	글로리아가	119
5333	치킨	119
5334	잤어요	119
5335	없니	119
5336	믿게	119
5337	이놈아	119
5338	발견된	119
5339	세계에	119
5340	약속해요	119
5341	아저씨는	119
5342	마크가	119
5343	쪽이	119
5344	출처를	119
5345	즐기고	119
5346	찾아낼	119
5347	살려주세요	119
5348	들어오게	119
5349	토요일	119
5350	주시오	119
5351	얘기했어	119
5352	가족들	119
5353	죄가	119
5354	들어가야	119
5355	들어가도	119
5356	피로	119
5357	밥을	119
5358	뉴욕에서	119
5359	아가씨가	119
5360	말씀하세요	119
5361	얘기하면	119
5362	막아야	119
5363	바라고	118
5364	자기도	118
5365	후엔	118
5366	잡혀	118
5367	않겠죠	118
5368	권리를	118
5369	그것참	118
5370	처음이야	118
5371	잘라	118
5372	못했습니다	118
5373	음성	118
5374	하다	118
5375	뻔한	118
5376	찾는데	118
5377	한단	118
5378	출발해	118
5379	정신차려	118
5380	당분간	118
5381	션	118
5382	마일스	118
5383	사랑스러운	118
5384	봤던	118
5385	못하지	118
5386	가게에서	118
5387	생각하게	118
5388	유감입니다	118
5389	팀에	118
5390	지옥으로	118
5391	때야	118
5392	힘들지	118
5393	싸구려	118
5394	가능성은	118
5395	알려줄	118
5396	갔죠	118
5397	낮은	118
5398	쓸모가	118
5399	친구들과	118
5400	시켜	118
5401	문제죠	118
5402	나무가	118
5403	시작한다	117
5404	워낙	117
5405	있으신가요	117
5406	들어가자	117
5407	의식이	117
5408	끝났습니다	117
5409	가족들을	117
5410	걱정하지마	117
5411	가야해요	117
5412	온게	117
5413	걔들은	117
5414	여자친구가	117
5415	있겠네	117
5416	먹어야	117
5417	돌아올게	117
5418	법이	117
5419	받으세요	117
5420	비니	117
5421	구조	117
5422	이에요	117
5423	샌드위치	117
5424	연결	117
5425	지은	117
5426	분명해	117
5427	않기로	117
5428	걸지도	117
5429	앞서	117
5430	걱정을	117
5431	캐스	117
5432	과거를	117
5433	로즈	117
5434	하오	117
5435	얻는	117
5436	그랬는지	117
5437	일으켜	117
5438	폭탄이	117
5439	상처는	117
5440	일이잖아	117
5441	부족해	117
5442	거니까요	117
5443	봤습니다	117
5444	서류를	117
5445	엘리	117
5446	제정신이	117
5447	그쪽이	117
5448	내말	117
5449	생각한다면	117
5450	운동	117
5451	정부는	116
5452	배로	116
5453	대략	116
5454	시카고	116
5455	행동은	116
5456	결혼하고	116
5457	선생님께서	116
5458	임무가	116
5459	리사	116
5460	보내서	116
5461	계약을	116
5462	갖는	116
5463	바빠서	116
5464	되겠다	116
5465	만나기로	116
5466	기다리지	116
5467	거친	116
5468	안됐어	116
5469	원래는	116
5470	누구에요	116
5471	여기있어	116
5472	것뿐이야	116
5473	벨	116
5474	힘들어요	116
5475	애들아	116
5476	좋구나	116
5477	발생	116
5478	치명적인	116
5479	바이러스를	116
5480	선물로	116
5481	어디다	116
5482	환영해	116
5483	말고는	116
5484	과거	116
5485	스튜	116
5486	지원	116
5487	장면을	116
5488	내지	116
5489	아빠와	116
5490	예전엔	116
5491	부인과	116
5492	현실이	116
5493	거거든	116
5494	그런걸	116
5495	믿습니다	116
5496	향한	115
5497	장치를	115
5498	검을	115
5499	그렇네	115
5500	번역포럼	115
5501	계획대로	115
5502	만들어야	115
5503	맥박이	115
5504	달이	115
5505	주게	115
5506	돌아가자	115
5507	실수로	115
5508	막지	115
5509	됩니까	115
5510	하라는	115
5511	하다가	115
5512	기대하고	115
5513	계획에	115
5514	전부를	115
5515	괜찮나	115
5516	하시고	115
5517	스미스	115
5518	받아서	115
5519	기분이야	115
5520	증거는	115
5521	믿음이	115
5522	정의를	115
5523	뜨고	115
5524	기가	115
5525	어째	115
5526	살던	115
5527	웨인	115
5528	어머니의	115
5529	뿐만	115
5530	일들	115
5531	힘으로	115
5532	포르노	115
5533	의사는	115
5534	날이야	115
5535	신께서	115
5536	프로그램	115
5537	인한	115
5538	좋군요	115
5539	선생님도	115
5540	화	115
5541	할겁니다	114
5542	나쁘진	114
5543	예정입니다	114
5544	칼리	114
5545	여잘	114
5546	즐길	114
5547	도리	114
5548	궁금해서	114
5549	정도가	114
5550	이년아	114
5551	오늘의	114
5552	끊임없이	114
5553	크리스티나는	114
5554	됐나요	114
5555	지원을	114
5556	몰고	114
5557	카일	114
5558	토끼	114
5559	둘째	114
5560	그녈	114
5561	느낌을	114
5562	보여주는	114
5563	일이니	114
5564	주인님	114
5565	장소가	114
5566	병원이	114
5567	실컷	114
5568	알았소	114
5569	한번에	114
5570	사과를	114
5571	목적은	114
5572	있답니다	114
5573	연결해	114
5574	전화도	114
5575	계시죠	114
5576	시끄러	114
5577	무엇	114
5578	있겠나	114
5579	오늘도	114
5580	없는거야	114
5581	숲에서	114
5582	호텔에서	114
5583	서로의	114
5584	쫓고	114
5585	북쪽으로	114
5586	그놈은	114
5587	엠파이어	114
5588	그놈을	114
5589	놓은	114
5590	그랬을	114
5591	섬에	114
5592	먹어라	114
5593	용서를	114
5594	사용	114
5595	싶은데요	114
5596	어머님	114
5597	터질	114
5598	코를	114
5599	흔한	114
5600	레너드	114
5601	고양이를	114
5602	가는지	113
5603	거기엔	113
5604	30초	113
5605	아니라니까	113
5606	시험을	113
5607	바랄	113
5608	없다니까	113
5609	약은	113
5610	방향을	113
5611	반지를	113
5612	이지가	113
5613	프로그램을	113
5614	하나라도	113
5615	마담	113
5616	나쁘게	113
5617	다닐	113
5618	최고로	113
5619	군인	113
5620	루디	113
5621	던피	113
5622	왔니	113
5623	텍사스	113
5624	멋대로	113
5625	염병할	113
5626	다쳤어	113
5627	영화는	113
5628	하퍼	113
5629	자네들이	113
5630	자리에서	113
5631	워렌	113
5632	보여주지	113
5633	박사는	113
5634	찾았지	113
5635	지구를	113
5636	피해자	113
5637	로마	113
5638	입이	113
5639	웃긴	113
5640	예전의	113
5641	사방에	113
5642	현장	113
5643	뜻	113
5644	경우엔	113
5645	통제	113
5646	세번째	113
5647	싸워야	113
5648	남기고	113
5649	계단	113
5650	신문	113
5651	공기	112
5652	여자애가	112
5653	다하고	112
5654	훔쳐	112
5655	어쩌라고	112
5656	수백	112
5657	주말	112
5658	대비해서	112
5659	거여	112
5660	안되죠	112
5661	조직을	112
5662	생각하니	112
5663	움직이면	112
5664	하더라	112
5665	초콜릿	112
5666	죽을거야	112
5667	그쪽은	112
5668	쉬어요	112
5669	들어가고	112
5670	전문	112
5671	있겠다	112
5672	회사는	112
5673	용기가	112
5674	여는	112
5675	너희들의	112
5676	언제쯤	112
5677	없었으면	112
5678	경비	112
5679	되니	112
5680	늦지	112
5681	거라구	112
5682	되네요	112
5683	살살	112
5684	정체를	112
5685	기계	112
5686	알아냈어	112
5687	움직여야	112
5688	구한	112
5689	와도	112
5690	진정하고	112
5691	공주	111
5692	처음에는	111
5693	보이는데요	111
5694	죽었습니다	111
5695	크리스틴	111
5696	무대	111
5697	나이트	111
5698	알았습니다	111
5699	연습	111
5700	장비를	111
5701	주목	111
5702	하루가	111
5703	소리지	111
5704	권한이	111
5705	있겠니	111
5706	단서를	111
5707	애비	111
5708	글렌	111
5709	감고	111
5710	그것들이	111
5711	나에겐	111
5712	요원님	111
5713	제이콥	111
5714	만들려고	111
5715	1분	111
5716	원할	111
5717	새가	111
5718	시간이다	111
5719	전쟁에	111
5720	쥐	111
5721	해보세요	111
5722	딜런	111
5723	그대의	111
5724	싶다는	111
5725	그것보다	111
5726	당신만	111
5727	빠져나갈	111
5728	담배를	111
5729	입으로	111
5730	하려	111
5731	전화기	111
5732	공식	111
5733	식당	111
5734	핀	111
5735	테스트를	111
5736	되려고	111
5737	지역에	111
5738	설명을	111
5739	로드	111
5740	조심해야	111
5741	모조리	111
5742	바다에	111
5743	그쪽으로	111
5744	지시를	111
5745	배워야	111
5746	메러디스는	111
5747	자들이	111
5748	동쪽	111
5749	이곳의	111
5750	들어가세요	111
5751	말이냐	111
5752	크리스티나가	110
5753	이가	110
5754	했다고요	110
5755	규칙이	110
5756	어디를	110
5757	한거지	110
5758	친구에게	110
5759	넘어	110
5760	본데	110
5761	안된다	110
5762	신뢰를	110
5763	했으니	110
5764	지내요	110
5765	하려던	110
5766	올라와	110
5767	그런다고	110
5768	여성이	110
5769	말하는게	110
5770	초	110
5771	말하죠	110
5772	소년	110
5773	행성	110
5774	의자에	110
5775	래리	110
5776	여덟	110
5777	딸의	110
5778	만들어진	110
5779	소녀가	110
5780	기도	110
5781	이상이	110
5782	소리예요	110
5783	계실	110
5784	아우	110
5785	매주	110
5786	보이는군	110
5787	소용	110
5788	결정은	110
5789	안가	110
5790	맞다면	110
5791	아파서	110
5792	갈까요	110
5793	병신	110
5794	못했지	110
5795	돌아왔어요	110
5796	왔는데요	110
5797	재능을	110
5798	바가	110
5799	오랜만에	110
5800	목적을	110
5801	넣은	109
5802	알고있다	109
5803	악	109
5804	어쩌려고	109
5805	저번	109
5806	싫어해요	109
5807	있었잖아요	109
5808	보는데	109
5809	숨기는	109
5810	방법이야	109
5811	성공할	109
5812	않잖아요	109
